customer_id,first_name,last_name,email,phone,city,state,region,signup_date,is_active,load_ts,bronze_ingestion_timestamp,source_file_name,load_date
CUST000567,Leela,Khalsa,mgarg@example.com,409074260,Naihati,Rajasthan,North,2022-06-22 05:04:54,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000568,Ojasvi,Mitra,boaseupma@example.org,5561857906,Malda,Meghalaya,Central,2024-04-12 17:32:01,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000569,Udarsh,Batta,prakashharshil@example.org,912156321358,Faridabad,Himachal Pradesh,Central,2024-06-12 07:19:23,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000570,Falan,Lalla,choudhrychanakya@example.com,9642297125,Bhimavaram,West Bengal,South,2023-03-29 11:24:24,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000571,Wridesh,Sridhar,qsekhon@example.org,7457314415,Tiruppur,Tamil Nadu,North,2024-08-13 01:45:45,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000572,Simon,Arya,bordewarda@example.org,3763715398,Bijapur,Tamil Nadu,South,2024-06-05 11:53:07,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000573,Kalpit,Kanda,gdube@example.org,6798363146,Aizawl,West Bengal,South,2024-10-29 01:33:26,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000574,Imaran,Khosla,dintriya@example.org,917240787541,Raichur,Maharashtra,Central,2023-07-15 04:16:57,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000575,Raagini,Trivedi,matthewranganathan@example.net,745106634,Sambhal,Goa,Central,2024-04-25 04:50:44,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000576,Chandresh,Kothari,wakeeta86@example.org,913100943181,Kamarhati,Punjab,West,2024-01-01 07:54:22,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000577,Thomas,Loyal,zramanathan@example.org,3235494012,Farrukhabad,West Bengal,West,2023-08-03 21:43:18,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000578,Ekaraj,Ganesan,onkarmurty@example.net,915720765024,Tirunelveli,Sikkim,North,2023-07-09 17:25:28,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000579,Aarav,Suresh,pandeyurvi@example.net,917100943882,Bareilly,Bihar,East,2023-01-10 13:49:33,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000580,Indali,Kurian,gautami77@example.net,7457054589,Gorakhpur,Himachal Pradesh,Central,2025-02-16 01:45:26,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000581,Lucky,Parikh,divannirja@example.org,396531361,Tinsukia,Manipur,South,2022-03-10 20:57:15,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000582,Mahika,Sahni,alkapalla@example.com,4309859167,Tumkur,Bihar,Central,2023-06-10 21:57:23,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000583,Mason,Virk,taramanan@example.com,9824741407,Bellary,Jharkhand,West,2024-12-16 05:59:25,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000584,Abdul,Sani,beravrinda@example.com,42548821,Asansol,Telangana,South,2022-07-29 11:40:07,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000585,Theodore,Balay,rachanabuch@example.com,5366614494,Phusro,Maharashtra,West,2022-02-27 10:51:20,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000586,Omaja,Iyengar,liam34@example.org,4149782661,Hajipur,Manipur,South,2022-03-10 01:12:58,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000587,Prisha,Shukla,yahvi57@example.com,6708061294,Amaravati,Mizoram,North,2023-05-06 06:15:53,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000588,Chaaya,Bera,joshua98@example.net,2607870104,Thoothukudi,Punjab,Central,2023-09-11 14:52:07,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000589,Garima,Bhat,mannanvasatika@example.net,919803828723,Barasat,Rajasthan,East,2022-02-26 21:19:16,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000590,Sai,Contractor,abeer79@example.net,910291813317,Dibrugarh,Manipur,East,2023-07-09 12:57:42,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000591,Nidhi,Sule,hbhakta@example.com,913849791620,Ajmer,Uttarakhand,East,2023-03-01 10:15:12,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000592,Sai,Soni,onkarvaidya@example.net,4419754661,Erode,Uttarakhand,East,2023-11-10 18:43:41,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000593,Tanvi,Dara,bdivan@example.com,6094097052,Berhampore,Himachal Pradesh,West,2023-08-24 15:09:42,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000594,Yahvi,Kade,duttishita@example.net,8681225957,Alwar,Uttar Pradesh,South,2024-02-10 19:47:49,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000595,Urmi,Gole,meera17@example.com,8842599599,Jabalpur,Arunachal Pradesh,East,2024-03-17 16:00:25,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000596,Hitesh,Tata,duttvincent@example.org,7533126610,Raipur,Arunachal Pradesh,North,2025-02-03 11:33:23,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000597,Ayushman,Ghosh,sathekavya@example.net,1762983347,Baranagar,Haryana,North,2023-10-31 22:11:53,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000598,Rehaan,Chadha,neelsaraf@example.net,130205698,Mau,Goa,Central,2023-04-02 08:24:21,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000599,Urvi,Tella,ngupta@example.net,5982176619,Warangal,Uttar Pradesh,North,2022-05-05 09:11:07,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000600,Charan,Zachariah,harrison17@example.org,344651241,Kadapa,Punjab,East,2023-04-22 02:59:37,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000601,Urishilla,Lall,indrajit@,56435023,Ghaziabad,Haryana,Central,2025-01-19 20:24:45,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000602,Balendra,Pal,zbora@example.net,916991872401,Mehsana,Mizoram,South,2024-12-07 12:17:45,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000603,Chavvi,Kari,inayasankar@example.com,910038960870,Burhanpur,Tamil Nadu,East,2023-11-26 14:12:07,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000604,Lakshit,D’Alia,qushisane@example.net,1955356033,Giridih,Andhra Pradesh,East,2024-08-13 03:19:28,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000605,Chakradev,Aurora,nitarayadav@example.net,3010272405,Madanapalle,Rajasthan,East,2024-09-20 09:08:37,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000606,Mitali,Srinivas,brindadayal@example.net,1114837537,Ambarnath,Tripura,North,2024-11-08 15:32:56,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000607,Yahvi,Chawla,yash84@example.com,915697413283,Begusarai,Gujarat,East,2024-03-08 01:13:59,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000608,Wahab,Sarraf,pradhanlucky@example.org,7107044964,Allahabad,Himachal Pradesh,North,2022-08-10 19:12:15,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000609,Leena,Sawhney,btandon@example.com,913362680408,Indore,Punjab,North,2022-07-16 02:11:47,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000610,Harita,Saraf,adweta93@example.org,186487699,Ujjain,Madhya Pradesh,South,2024-09-29 05:24:55,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000611,Avni,Mahal,ikhanna@example.org,913845960945,Chandrapur,Uttar Pradesh,East,2023-08-18 17:50:47,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000612,Ekani,Lalla,dashdamyanti@example.net,917707070578,Alappuzha,Arunachal Pradesh,Central,2022-08-27 08:35:21,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000613,Ridhi,Gole,malhotradipta@example.org,4472322903,Agra,Goa,East,2023-08-01 21:39:50,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000614,Vedant,Bhat,cnadig@example.net,4405809351,Guna,Manipur,North,2024-06-10 13:21:17,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000615,Samar,Nanda,vaidyafaras@example.org,5616420595,Vellore,Rajasthan,Central,2023-07-25 00:53:08,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000616,Naveen,Pillay,upma49@example.org,914290193588,Thrissur,Madhya Pradesh,East,2024-10-06 01:22:46,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000617,Farhan,Brahmbhatt,doctorlakshmi@example.net,919898681809,Loni,Mizoram,South,2022-06-26 05:40:15,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000618,Chaaya,Kohli,rnadig@example.org,3537513765,Nagercoil,Nagaland,South,2024-02-15 05:42:26,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000619,Victor,Sen,pathakveda@example.net,3928369294,Mau,Karnataka,Central,2022-07-02 22:26:53,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000620,Yashasvi,Divan,bumbnilima@example.com,7327021648,Salem,Chhattisgarh,East,2024-12-29 16:25:55,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000621,Ojas,Bora,sankararjun@example.net,918866526834,Naihati,Uttarakhand,South,2024-08-08 12:26:05,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000622,Isha,Sen,hritik01@example.net,7647229812,Guntakal,Odisha,West,2022-11-07 23:11:22,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000623,Patrick,Trivedi,sudiksha65@example.com,9413475098,Baranagar,Karnataka,South,2022-04-26 00:51:36,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000624,Luke,Barman,wnagar@example.org,3684995154,Kochi,Jharkhand,South,2025-01-13 04:21:26,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000625,Bhavya,Lad,vidhi73@example.org,1342138820,Panvel,Nagaland,North,2024-11-25 08:09:55,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000626,Kala,Jani,abeersuresh@example.org,9678274117,Kumbakonam,Himachal Pradesh,East,2025-01-07 05:35:12,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000627,Jackson,Pandya,devanarya@example.net,913152854781,Agra,Maharashtra,Central,2024-04-22 05:36:48,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000628,Balendra,Anand,vermaeesha@example.org,912963347272,Ichalkaranji,Chhattisgarh,East,2022-09-02 16:13:16,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000629,Tanish,Aggarwal,gaurangvarty@example.net,1789320649,Ballia,Haryana,East,2024-03-01 07:47:20,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000630,Vincent,Master,veda82@example.com,7769587413,Tumkur,Maharashtra,North,2022-11-09 05:05:28,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000631,Pavani,D’Alia,pnanda@example.net,917515627796,Bhopal,Jharkhand,South,2024-02-07 10:28:22,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000632,Ekantika,Lal,yashica36@example.org,5667664047,Sonipat,Rajasthan,East,2024-05-10 15:24:58,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000633,Timothy,Ganesan,morarsara@example.com,3199529800,Mysore,Tripura,West,2024-05-06 22:53:18,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000634,Chandran,Venkataraman,ira81@example.net,915832863425,Haridwar,Gujarat,Central,2022-05-14 22:20:46,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000635,Harsh,Thaker,agastyabanik@example.org,7024403304,Burhanpur,Rajasthan,East,2023-09-11 12:28:47,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000636,Frado,Bose,vdeep@example.com,918600892196,Medininagar,West Bengal,Central,2023-10-01 03:33:07,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000637,Arin,Mittal,ekiya68@example.net,7314976461,Vellore,Nagaland,Central,2022-04-25 13:37:33,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000638,Yash,Raja,vasudha48@example.net,917658173906,Amroha,Kerala,East,2024-09-24 20:07:06,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000639,Gaurangi,Dhawan,pchopra@example.com,1182379312,Tadepalligudem,Uttarakhand,West,2023-12-25 15:31:13,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000640,Viraj,Bhargava,uvirk@example.net,4645205996,Agartala,Tamil Nadu,South,2024-05-06 10:04:55,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000641,Warinder,Nagy,vrindatata@example.com,7881161620,Saharsa,Telangana,South,2023-11-04 01:10:43,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000642,Ishaan,Barad,ganesanrudra@example.com,7287286604,Raebareli,Jharkhand,North,2024-03-15 20:14:51,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000643,Noah,Dhaliwal,ekantika95@example.net,8395894773,Bhavnagar,Goa,East,2022-09-13 18:51:39,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000644,Praneel,Doctor,uanne@example.com,1043318751,Bhind,Punjab,East,2025-01-06 21:49:07,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000645,Upkaar,Pai,ekalingapalla@example.net,344694596,Kishanganj,Nagaland,East,2024-03-17 01:54:42,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000646,Tarak,Mammen,farasdua@example.org,914912896599,Tadepalligudem,Sikkim,North,2023-01-25 07:14:35,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000647,Vincent,Kalita,kkadakia@example.org,919222705102,Khandwa,Sikkim,Central,2023-03-03 08:16:34,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000648,Jacob,Khosla,tnarain@example.net,6667548581,Rourkela,Rajasthan,East,2024-08-12 11:32:47,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000649,Vrishti,Krishna,luke68@example.com,1865205756,Tadepalligudem,Nagaland,Central,2024-09-22 17:44:36,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000650,Advaith,Hayre,lavanyaprasad@example.org,5830945154,Medininagar,Himachal Pradesh,Central,2024-06-21 00:04:14,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000651,Zehaan,Mahal,caleb@,907977278,Agra,Kerala,South,2024-10-20 07:20:29,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000652,Fitan,Saini,duapeter@example.org,910705184390,Ratlam,Tamil Nadu,Central,2022-03-05 23:50:05,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000653,Neha,Saha,jeevikavarty@example.org,138241270,Narasaraopet,Gujarat,North,2022-03-12 14:56:19,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000654,Aarush,Mukhopadhyay,oghose@example.net,8515791971,Mysore,Goa,South,2024-06-07 18:49:15,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000655,Anmol,Gara,grewaleesha@example.net,913571343240,Baranagar,Goa,Central,2024-09-19 15:19:06,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000656,Upkaar,Guha,logan95@example.com,3244741759,Karnal,Tripura,West,2024-09-01 06:22:08,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000657,Lekha,Dugal,cgarde@example.net,9365435884,Anand,Tripura,East,2024-01-21 05:29:16,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000658,Advika,Balay,aarnakamdar@example.com,918272795596,North Dumdum,Tamil Nadu,West,2023-04-08 01:08:18,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000659,Oviya,Soman,parmerabhiram@example.org,5125427820,Tadepalligudem,Manipur,North,2024-12-05 17:22:29,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000660,Zayyan,Prakash,erastogi@example.org,5764038166,Gangtok,Madhya Pradesh,South,2023-11-14 21:40:51,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000661,Charita,Viswanathan,gadeyauvani@example.org,919225014257,Dehradun,Manipur,West,2023-12-23 11:39:31,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000662,Charvi,Mohanty,divansai@example.org,912336132850,Kozhikode,Kerala,East,2024-07-31 09:56:02,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000663,Simon,Sodhi,sinhameera@example.net,6731625265,Khandwa,Punjab,East,2025-01-20 22:30:34,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000664,Vrinda,Bala,ewalla@example.com,919235558099,Solapur,Rajasthan,East,2023-09-12 09:13:57,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000665,Chaitanya,Kakar,lakshittata@example.org,6156262446,Visakhapatnam,Himachal Pradesh,East,2024-03-10 23:51:03,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000666,Zansi,Cherian,kgola@example.com,1516025298,Malda,Andhra Pradesh,East,2023-01-11 12:38:26,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000667,Chavvi,Sandal,bratti@example.org,1978575851,Khandwa,Nagaland,North,2023-02-20 12:04:00,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000668,Geetika,Kuruvilla,jbuch@example.org,918976074017,Ambarnath,Arunachal Pradesh,South,2022-08-07 20:17:56,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000669,Chaman,Bajwa,zayyan65@example.net,4245607540,Raurkela Industrial Township,Telangana,North,2023-03-27 19:53:15,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000670,Parth,Chad,walimeghana@example.org,1227645793,Thane,Assam,Central,2023-10-12 13:11:35,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000671,Harrison,Raja,kashish02@example.net,1546602416,Nellore,Odisha,South,2023-05-24 15:41:31,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000672,Yagnesh,Bawa,chavvi98@example.net,9736424809,Bokaro,Sikkim,South,2025-03-31 11:13:37,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000673,Anirudh,Sachdeva,anjali06@example.org,2447951330,Korba,Assam,West,2024-03-10 14:19:58,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000674,Falguni,Ramachandran,triveni96@example.net,8055557277,Katihar,Tamil Nadu,West,2023-04-25 07:13:22,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000675,Bachittar,Brar,madhavikumer@example.com,7851385445,Bhind,Andhra Pradesh,North,2022-05-20 21:16:24,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000676,Raagini,Sagar,ojaspandey@example.net,914873682691,Tenali,Gujarat,Central,2023-12-12 06:47:37,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000677,Nathan,Rattan,indrajitmann@example.org,6536945515,Kamarhati,West Bengal,South,2024-06-25 04:38:41,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000678,Bhavini,Sengupta,wtalwar@example.com,912640857216,Gurgaon,Maharashtra,North,2022-03-20 12:16:58,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000679,Yahvi,Buch,ayushkapur@example.org,9605932971,Lucknow,Telangana,West,2024-07-17 05:06:51,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000680,Tanvi,Pillay,mvaidya@example.org,3273524103,Jaunpur,Haryana,East,2024-04-13 17:16:53,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000681,Triya,Tella,ykhurana@example.org,1952371006,Kharagpur,Assam,North,2023-11-01 10:09:06,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000682,Jai,Walla,tlad@example.net,770460568,Haldia,Uttar Pradesh,East,2025-02-04 03:27:59,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000683,Isaac,Gara,chawlamadhav@example.com,6523734151,Pallavaram,Tripura,West,2023-07-23 11:08:00,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000684,Sai,Narayanan,abhaoommen@example.com,4949022840,Uluberia,Odisha,West,2022-03-21 11:17:48,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000685,Dalaja,Soman,bishakha42@example.net,7422294643,Rajpur Sonarpur,Odisha,East,2024-05-09 09:38:44,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000686,Januja,Trivedi,manbir90@example.com,8679252985,Burhanpur,West Bengal,North,2023-08-24 04:07:41,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000687,Parth,Sule,hgara@example.com,153433249,Thiruvananthapuram,Kerala,Central,2023-03-11 12:44:33,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000688,Advik,Viswanathan,ksharaf@example.net,913506158148,Pimpri-Chinchwad,Manipur,South,2022-05-31 04:32:49,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000689,Qadim,Konda,yashkunda@example.net,917209484131,Nagaon,Jharkhand,East,2023-06-11 18:00:58,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000690,Vansha,Shetty,johalvedant@example.org,918051371717,Salem,Nagaland,South,2022-11-06 05:24:56,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000691,Aditya,Sani,vidhimital@example.net,917399704694,Belgaum,Karnataka,Central,2022-03-04 12:48:42,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000692,Chandani,Lalla,svarkey@example.net,3548847127,Imphal,Mizoram,North,2022-08-01 21:05:10,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000693,Dominic,Sankaran,ktandon@example.org,4175823133,Orai,Jharkhand,West,2024-03-17 18:07:36,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000694,Shivansh,Dubey,urmi14@example.net,2362292587,Agartala,Haryana,South,2024-07-30 19:01:49,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000695,Damini,Nath,urmi45@example.org,5574696606,Alappuzha,Kerala,East,2024-08-10 08:50:10,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000696,Samaksh,Joshi,tanmayimahal@example.org,4450566588,Thrissur,Punjab,South,2023-09-03 10:24:31,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000697,Xavier,Dyal,gmahal@example.org,7970673499,Allahabad,Bihar,Central,2023-06-07 12:54:40,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000698,Kala,Sarma,oommenanya@example.net,1721562294,Kishanganj,Assam,Central,2023-04-11 17:00:08,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000699,Abha,Wali,ukorpal@example.net,215573257,Jaunpur,Kerala,North,2023-07-27 05:22:28,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000700,Arin,Dey,rushil44@example.net,916667080850,Patna,Mizoram,North,2023-10-10 01:44:48,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000701,Faqid,Chanda,ekalinga@,1828197931,Bally,Manipur,North,2024-07-16 06:24:12,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000702,Elijah,Gopal,pdoshi@example.com,9578606940,Surat,Andhra Pradesh,East,2024-10-15 10:12:10,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000703,Aashi,Kapoor,ekantikasane@example.org,5873959232,Aizawl,Goa,North,2024-06-25 11:19:28,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000704,Ijaya,Biswas,balbalveer@example.org,5333426433,Indore,Chhattisgarh,South,2024-03-25 08:47:52,0,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
CUST000705,Sachi,Joshi,ydasgupta@example.org,776336911,Guna,Odisha,South,2024-11-23 11:20:17,1,2025-04-17 06:00:00,2026-08-07 20:10:16,customers.csv,2026-08-07
